uid treatment rep update steal_count donate_count difference
VT0.25_1 VT0.25 1 38000 538751 8660 -530091
VT0.25_1 VT0.25 1 38100 533794 8616 -525178
VT0.25_1 VT0.25 1 38200 548808 8028 -540780
VT0.25_1 VT0.25 1 38300 544252 8404 -535848
VT0.25_1 VT0.25 1 38400 549806 8564 -541242
VT0.25_1 VT0.25 1 38500 550611 9388 -541223
VT0.25_1 VT0.25 1 38600 546256 9200 -537056
VT0.25_1 VT0.25 1 38700 550239 8510 -541729
VT0.25_1 VT0.25 1 38800 544832 8794 -536038
VT0.25_1 VT0.25 1 38900 540850 9288 -531562
VT0.25_1 VT0.25 1 39000 546589 8795 -537794
VT0.25_1 VT0.25 1 39100 546885 8455 -538430
VT0.25_1 VT0.25 1 39200 541835 8228 -533607
VT0.25_1 VT0.25 1 39300 546912 8404 -538508
VT0.25_1 VT0.25 1 39400 537831 7857 -529974
VT0.25_1 VT0.25 1 39500 533864 7763 -526101
VT0.25_1 VT0.25 1 39600 544962 7292 -537670
VT0.25_1 VT0.25 1 39700 543461 8330 -535131
VT0.25_1 VT0.25 1 39800 544854 8982 -535872
VT0.25_1 VT0.25 1 39900 547777 9037 -538740
VT0.25_1 VT0.25 1 40000 537670 8955 -528715
VT0.25_1 VT0.25 1 40100 538832 9369 -529463
VT0.25_1 VT0.25 1 40200 531467 8351 -523116
VT0.25_1 VT0.25 1 40300 526804 8150 -518654
VT0.25_1 VT0.25 1 40400 514358 8623 -505735
VT0.25_1 VT0.25 1 40500 500863 7746 -493117
VT0.25_1 VT0.25 1 40600 492641 7701 -484940
VT0.25_1 VT0.25 1 40700 476271 8603 -467668
VT0.25_1 VT0.25 1 40800 466378 8423 -457955
VT0.25_1 VT0.25 1 40900 459863 8065 -451798
VT0.25_1 VT0.25 1 41000 451993 7942 -444051
VT0.25_1 VT0.25 1 41100 439610 7542 -432068
VT0.25_1 VT0.25 1 41200 432090 7329 -424761
VT0.25_1 VT0.25 1 41300 418237 7339 -410898
VT0.25_1 VT0.25 1 41400 405231 7462 -397769
VT0.25_1 VT0.25 1 41500 400581 7203 -393378
VT0.25_1 VT0.25 1 41600 399485 7513 -391972
VT0.25_1 VT0.25 1 41700 391692 7114 -384578
VT0.25_1 VT0.25 1 41800 386405 7123 -379282
VT0.25_1 VT0.25 1 41900 383029 7007 -376022
VT0.25_1 VT0.25 1 42000 376674 7111 -369563
VT0.25_1 VT0.25 1 42100 371910 7109 -364801
VT0.25_1 VT0.25 1 42200 363638 6389 -357249
VT0.25_1 VT0.25 1 42300 358004 6398 -351606
VT0.25_1 VT0.25 1 42400 359029 6069 -352960
VT0.25_1 VT0.25 1 42500 350336 6057 -344279
VT0.25_1 VT0.25 1 42600 343290 5463 -337827
VT0.25_1 VT0.25 1 42700 347567 6447 -341120
VT0.25_1 VT0.25 1 42800 348396 7212 -341184
VT0.25_1 VT0.25 1 42900 346650 6800 -339850
VT0.25_1 VT0.25 1 43000 344898 6775 -338123
VT0.25_1 VT0.25 1 43100 348457 6498 -341959
VT0.25_1 VT0.25 1 43200 348307 6083 -342224
VT0.25_1 VT0.25 1 43300 345340 6252 -339088
VT0.25_1 VT0.25 1 43400 349775 6519 -343256
VT0.25_1 VT0.25 1 43500 346235 6418 -339817
VT0.25_1 VT0.25 1 43600 344034 6033 -338001
VT0.25_1 VT0.25 1 43700 343479 6277 -337202
VT0.25_1 VT0.25 1 43800 339997 6073 -333924
VT0.25_1 VT0.25 1 43900 340218 6352 -333866
VT0.25_1 VT0.25 1 44000 338479 6410 -332069
VT0.25_1 VT0.25 1 44100 339449 6295 -333154
VT0.25_1 VT0.25 1 44200 339235 6280 -332955
VT0.25_1 VT0.25 1 44300 340552 6166 -334386
VT0.25_1 VT0.25 1 44400 340113 6067 -334046
VT0.25_1 VT0.25 1 44500 338796 6445 -332351
VT0.25_1 VT0.25 1 44600 338084 6246 -331838
VT0.25_1 VT0.25 1 44700 341756 6336 -335420
VT0.25_1 VT0.25 1 44800 338721 6435 -332286
VT0.25_1 VT0.25 1 44900 342300 6811 -335489
VT0.25_1 VT0.25 1 45000 345852 7027 -338825
VT0.25_1 VT0.25 1 45100 342459 6937 -335522
VT0.25_1 VT0.25 1 45200 342664 6160 -336504
VT0.25_1 VT0.25 1 45300 336367 6545 -329822
VT0.25_1 VT0.25 1 45400 342739 6521 -336218
