seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
14,0,20000,19994,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,20200,19997,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
14,0,20400,19999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,20600,19997,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,0,20800,19990,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14,0,21000,19982,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,21200,19985,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,0,21400,19992,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,21600,19999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,21800,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,22000,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,22200,19998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,22400,19999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,0,22600,19996,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,22800,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,23000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,23200,19997,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,23400,19875,0,6,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0
14,0,23600,19996,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,23800,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,24000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,24200,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,24400,19997,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,24600,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,24800,19994,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,25000,19993,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,25200,19997,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,25400,19993,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,25600,19999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,25800,19991,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,26000,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,26200,19995,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
14,0,26400,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,26600,19996,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,26800,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,27000,19997,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,27200,19999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,27400,19999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,27600,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,27800,19998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,28000,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,28200,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,28400,19998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,28600,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,28800,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,29000,19991,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
14,0,29200,19996,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
14,0,29400,19999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,29600,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,29800,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,30000,19999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,30200,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,30400,19999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,0,30600,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,30800,19999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,31000,19995,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
